,Unnamed: 0,Unnamed: 0.1,sys1,sys,sim,gamma_bcc,gamma_fcc,rho_gm3
25521,246411,246411,Al1V1Fe1Ni1Cu1Zn1Ru1,AlVFeNiCuZnRu,0.6394,1.0093613376512902,0.8879715922161678,7.48430467530416
25522,246414,246414,Al1V1Fe1Ni1Cu1Zn1Ag1,AlVFeNiCuZnAg,0.654,1.0257319363917854,0.9322370299635034,7.330909054279834
25524,246463,246463,Al1V1Fe1Ni1Cu1Nb1Mo1,AlVFeNiCuNbMo,0.6788,1.0858106935863197,0.8784502258006183,7.50498515117886
25525,246465,246465,Al1V1Fe1Ni1Cu1Nb1Ru1,AlVFeNiCuNbRu,0.6286,1.1254548031828937,0.9361929667474406,7.740654288870463
25526,246467,246467,Al1V1Fe1Ni1Cu1Nb1Pd1,AlVFeNiCuNbPd,0.6261,1.054867514239482,0.87315829775279,7.744407160614753
25527,246468,246468,Al1V1Fe1Ni1Cu1Nb1Ag1,AlVFeNiCuNbAg,0.6397,1.1184778816099357,0.9630260938728256,7.582581508759998
25545,246653,246653,Al1V1Fe1Ni1Zn1Nb1Mo1,AlVFeNiZnNbMo,0.6621,1.0554604735850002,0.8784869964596401,7.284233584243614
25546,246655,246655,Al1V1Fe1Ni1Zn1Nb1Ru1,AlVFeNiZnNbRu,0.6073,1.1130275798442462,0.9532414373368407,7.507683472232229
25547,246657,246657,Al1V1Fe1Ni1Zn1Nb1Pd1,AlVFeNiZnNbPd,0.6033,1.0223452205359305,0.8681496544231727,7.513847315603959
25548,246658,246658,Al1V1Fe1Ni1Zn1Nb1Ag1,AlVFeNiZnNbAg,0.6158,1.0422643972378711,0.9102875637125568,7.362694302475821
25551,246671,246671,Al1V1Fe1Ni1Zn1Mo1Ru1,AlVFeNiZnMoRu,0.6281,1.037641346435871,0.8849178213731161,7.752429035687883
25552,246674,246674,Al1V1Fe1Ni1Zn1Mo1Ag1,AlVFeNiZnMoAg,0.6332,1.0296007729345475,0.9062068391464791,7.5953577807334
25588,247983,247983,Al1V1Fe1Cu1Zn1Nb1Mo1,AlVFeCuZnNbMo,0.6601,1.1764714323498275,0.9557241342143064,7.298834419435249
25589,247985,247985,Al1V1Fe1Cu1Zn1Nb1Ru1,AlVFeCuZnNbRu,0.6055,1.2474030737189408,1.061520052763964,7.520564433293649
25590,247987,247987,Al1V1Fe1Cu1Zn1Nb1Pd1,AlVFeCuZnNbPd,0.6025,1.1361747383248388,0.943527252938098,7.526534787791952
25591,247988,247988,Al1V1Fe1Cu1Zn1Nb1Ag1,AlVFeCuZnNbAg,0.6237,1.1467948208518306,0.9777669088168656,7.3763941215340365
25594,248001,248001,Al1V1Fe1Cu1Zn1Mo1Ru1,AlVFeCuZnMoRu,0.624,1.1830258439496315,0.9955046105783124,7.763396786124107
25595,248003,248003,Al1V1Fe1Cu1Zn1Mo1Pd1,AlVFeCuZnMoPd,0.6207,1.084687238634489,0.9032575327108998,7.76683002088531
25596,248004,248004,Al1V1Fe1Cu1Zn1Mo1Ag1,AlVFeCuZnMoAg,0.6388,1.1486300077574336,0.9926808202429602,7.607337093084477
25628,249601,249601,Al1V1Fe1Zn1Nb1Mo1Ru1,AlVFeZnNbMoRu,0.6027,1.2905301136056544,1.0861017849141077,7.769187893550238
25629,249604,249604,Al1V1Fe1Zn1Nb1Mo1Ag1,AlVFeZnNbMoAg,0.6114,1.165519768700116,0.9779446399354582,7.6218995081111105
25639,255263,255263,Al1V1Co1Ni1Cu1Zn1Nb1,AlVCoNiCuZnNb,0.6628,1.08284546603302,0.9303892092579348,7.120803109722506
25640,255264,255264,Al1V1Co1Ni1Cu1Zn1Mo1,AlVCoNiCuZnMo,0.6818,1.005852783866626,0.8613561806527419,7.362058563037973
25641,255266,255266,Al1V1Co1Ni1Cu1Zn1Ru1,AlVCoNiCuZnRu,0.6418,1.0494498933864678,0.9282673968477848,7.603937048180837
25642,255269,255269,Al1V1Co1Ni1Cu1Zn1Ag1,AlVCoNiCuZnAg,0.6501,1.0772889853785366,0.9857007753364916,7.444924935435683
25645,255318,255318,Al1V1Co1Ni1Cu1Nb1Mo1,AlVCoNiCuNbMo,0.6779999999999999,1.132214871781092,0.9225207347679294,7.619026050983606
25648,255323,255323,Al1V1Co1Ni1Cu1Nb1Ag1,AlVCoNiCuNbAg,0.6377,1.172373761464164,1.016824512517937,7.695408816290321
25672,255508,255508,Al1V1Co1Ni1Zn1Nb1Mo1,AlVCoNiZnNbMo,0.6594,1.1096085041569197,0.9312890749106888,7.39268695619802
25673,255510,255510,Al1V1Co1Ni1Zn1Nb1Ru1,AlVCoNiZnNbRu,0.6097,1.1642463242929246,1.0034147039211063,7.620020005812309
25674,255512,255512,Al1V1Co1Ni1Zn1Nb1Pd1,AlVCoNiZnNbPd,0.6051,1.0767124411093214,0.92206042881541,7.624999826107783
25675,255513,255513,Al1V1Co1Ni1Zn1Nb1Ag1,AlVCoNiZnNbAg,0.6119,1.103107755268703,0.9722312558947486,7.47006817325536
25681,255529,255529,Al1V1Co1Ni1Zn1Mo1Ag1,AlVCoNiZnMoAg,0.6313,1.0836441586965806,0.9606195842054704,7.707272764995003
25735,256840,256840,Al1V1Co1Cu1Zn1Nb1Ru1,AlVCoCuZnNbRu,0.6036,1.058080091629015,0.8951984789340168,7.6319929857599975
25770,264155,264155,Al1V1Ni1Cu1Zn1Nb1Ru1,AlVNiCuZnNbRu,0.6139,1.0431652883062466,0.8830376565618683,7.635648036796793
25821,271759,271759,Al1V1Cu1Zn1Nb1Mo1Ag1,AlVCuZnNbMoAg,0.6239,1.3921231790599768,1.1549307950138714,7.7402667303333335
25840,297766,297766,Al1Cr1Mn1Fe1Co1Ni1Zn1,AlCrMnFeCoNiZn,0.792,1.0609027912432478,0.956459257915872,6.890798245835188
25841,297769,297769,Al1Cr1Mn1Fe1Co1Ni1Nb1,AlCrMnFeCoNiNb,0.7754,1.1546243636705145,0.9707383736511512,7.175890640129587
25842,297770,297770,Al1Cr1Mn1Fe1Co1Ni1Mo1,AlCrMnFeCoNiMo,0.7935,1.0114780014398872,0.8355047093471093,7.431259516936735
25843,297771,297771,Al1Cr1Mn1Fe1Co1Ni1Tc1,AlCrMnFeCoNiTc,0.6642,1.1219678894947378,0.9999133534954808,7.578185613468467
25844,297772,297772,Al1Cr1Mn1Fe1Co1Ni1Ru1,AlCrMnFeCoNiRu,0.7484,1.0277300127685625,0.8778080810278296,7.687517941904759
25845,297774,297774,Al1Cr1Mn1Fe1Co1Ni1Pd1,AlCrMnFeCoNiPd,0.743,1.0018941548149622,0.8594085384200373,7.692274159865619
25846,297775,297775,Al1Cr1Mn1Fe1Co1Ni1Ag1,AlCrMnFeCoNiAg,0.7414,1.1552107025938576,1.0388645131203134,7.517165697666301
25848,297790,297790,Al1Cr1Mn1Fe1Co1Cu1Nb1,AlCrMnFeCoCuNb,0.7676,1.0729523021391765,0.8891119278260099,7.192971008299463
25849,297792,297792,Al1Cr1Mn1Fe1Co1Cu1Tc1,AlCrMnFeCoCuTc,0.6573,1.0559794673678495,0.932672097780404,7.591953160267557
25850,297796,297796,Al1Cr1Mn1Fe1Co1Cu1Ag1,AlCrMnFeCoCuAg,0.741,1.0764790376366056,0.959745600991218,7.5310951455291555
25852,297810,297810,Al1Cr1Mn1Fe1Co1Zn1Nb1,AlCrMnFeCoZnNb,0.7559999999999999,1.0646474349425938,0.9060089244480252,6.972004430092878
25853,297812,297812,Al1Cr1Mn1Fe1Co1Zn1Tc1,AlCrMnFeCoZnTc,0.6486,1.0653895647455678,0.958384285411624,7.347396761288936
25854,297813,297813,Al1Cr1Mn1Fe1Co1Zn1Ru1,AlCrMnFeCoZnRu,0.7248,1.0373645068187467,0.9124588687549082,7.450149605145945
25855,297816,297816,Al1Cr1Mn1Fe1Co1Zn1Ag1,AlCrMnFeCoZnAg,0.7249,1.0642224690279938,0.96824436205024,7.296081775791666
25857,297865,297865,Al1Cr1Mn1Fe1Co1Nb1Mo1,AlCrMnFeCoNbMo,0.7649,1.1071577102804666,0.8897455678463497,7.472736926707816
25858,297866,297866,Al1Cr1Mn1Fe1Co1Nb1Tc1,AlCrMnFeCoNbTc,0.6418,1.1224550929995831,0.9409879256749064,7.609347541981228
25859,297867,297867,Al1Cr1Mn1Fe1Co1Nb1Ru1,AlCrMnFeCoNbRu,0.7103,1.1474818395629305,0.9499808912096172,7.710730632486881
25860,297869,297869,Al1Cr1Mn1Fe1Co1Nb1Pd1,AlCrMnFeCoNbPd,0.7022,1.0794681096654597,0.8896123194339726,7.714871672987549
25861,297870,297870,Al1Cr1Mn1Fe1Co1Nb1Ag1,AlCrMnFeCoNbAg,0.7069,1.1503024793926158,0.9877884608712606,7.5517979886234805
25887,298021,298021,Al1Cr1Mn1Fe1Ni1Cu1Nb1,AlCrMnFeNiCuNb,0.7777,1.057051465259238,0.8764813422795369,7.196410380899358
25888,298023,298023,Al1Cr1Mn1Fe1Ni1Cu1Tc1,AlCrMnFeNiCuTc,0.6629,1.0403803821885755,0.9196735532059614,7.595983691696427
25889,298027,298027,Al1Cr1Mn1Fe1Ni1Cu1Ag1,AlCrMnFeNiCuAg,0.7524,1.0611406140283173,0.9462272417417532,7.534933521902702
25891,298041,298041,Al1Cr1Mn1Fe1Ni1Zn1Nb1,AlCrMnFeNiZnNb,0.7642,1.049587204994765,0.8938405221237273,6.975094727024792
25892,298043,298043,Al1Cr1Mn1Fe1Ni1Zn1Tc1,AlCrMnFeNiZnTc,0.6522,1.050373031906639,0.9457324859345592,7.351016976086021
25893,298044,298044,Al1Cr1Mn1Fe1Ni1Zn1Ru1,AlCrMnFeNiZnRu,0.7289,1.0219152391766342,0.8993564654699369,7.45390453220779
25894,298047,298047,Al1Cr1Mn1Fe1Ni1Zn1Ag1,AlCrMnFeNiZnAg,0.7343,1.0497786744047657,0.9553306777260484,7.299539007049009
25896,298096,298096,Al1Cr1Mn1Fe1Ni1Nb1Mo1,AlCrMnFeNiNbMo,0.7725,1.0907568250060875,0.876910647536392,7.476333363295569
25897,298097,298097,Al1Cr1Mn1Fe1Ni1Nb1Tc1,AlCrMnFeNiNbTc,0.6455,1.1064007324384728,0.928300524112374,7.613135381795405
25898,298098,298098,Al1Cr1Mn1Fe1Ni1Nb1Ru1,AlCrMnFeNiNbRu,0.7146,1.130162888007875,0.9359577650429284,7.714648840084032
25899,298100,298100,Al1Cr1Mn1Fe1Ni1Nb1Pd1,AlCrMnFeNiNbPd,0.7091,1.0636354509977184,0.8769981054563433,7.71874942446521
25900,298101,298101,Al1Cr1Mn1Fe1Ni1Nb1Ag1,AlCrMnFeNiNbAg,0.7164,1.1343883356714188,0.974222990834027,7.555416226707192
25924,298251,298251,Al1Cr1Mn1Fe1Cu1Zn1Nb1,AlCrMnFeCuZnNb,0.7655,1.1862585152643588,0.9929338999133372,6.993290538137153
25925,298252,298252,Al1Cr1Mn1Fe1Cu1Zn1Mo1,AlCrMnFeCuZnMo,0.7808,1.1118642296019243,0.9306820113010388,7.23018376865546
25926,298253,298253,Al1Cr1Mn1Fe1Cu1Zn1Tc1,AlCrMnFeCuZnTc,0.6545,1.2052898825889842,1.0752150961247997,7.366346057252395
25927,298254,298254,Al1Cr1Mn1Fe1Cu1Zn1Ru1,AlCrMnFeCuZnRu,0.7281,1.182741291604814,1.0335256283659011,7.468339708210073
25928,298256,298256,Al1Cr1Mn1Fe1Cu1Zn1Pd1,AlCrMnFeCuZnPd,0.7258,1.1012007765691594,0.9575564283578332,7.475392953135591
25929,298257,298257,Al1Cr1Mn1Fe1Cu1Zn1Ag1,AlCrMnFeCuZnAg,0.7431,1.1915857809986994,1.0732670960971702,7.314887466694213
25934,298306,298306,Al1Cr1Mn1Fe1Cu1Nb1Mo1,AlCrMnFeCuNbMo,0.7667,1.245196569538541,0.9812037888299896,7.489870260979591
25935,298307,298307,Al1Cr1Mn1Fe1Cu1Nb1Tc1,AlCrMnFeCuNbTc,0.6431,1.2628050944991618,1.0408974996803504,7.6255810297414675
25936,298308,298308,Al1Cr1Mn1Fe1Cu1Nb1Ru1,AlCrMnFeCuNbRu,0.7090000000000001,1.2936418346188334,1.0677240229373557,7.726221494027055
25937,298310,298310,Al1Cr1Mn1Fe1Cu1Nb1Pd1,AlCrMnFeCuNbPd,0.7044,1.2127715127151968,0.9825701277629146,7.730153143786007
25938,298311,298311,Al1Cr1Mn1Fe1Cu1Nb1Ag1,AlCrMnFeCuNbAg,0.7205,1.286260832395408,1.0859940565756063,7.5680210599999995
25976,298496,298496,Al1Cr1Mn1Fe1Zn1Nb1Mo1,AlCrMnFeZnNbMo,0.7569,1.1966612355338924,0.9668823172996434,7.2687546900986195
25977,298497,298497,Al1Cr1Mn1Fe1Zn1Nb1Tc1,AlCrMnFeZnNbTc,0.6334,1.1775770177747729,0.9767790992227656,7.3969842714885115
25978,298498,298498,Al1Cr1Mn1Fe1Zn1Nb1Ru1,AlCrMnFeZnNbRu,0.6945,1.2677940640090355,1.0749056851718897,7.492807292221104
25979,298500,298500,Al1Cr1Mn1Fe1Zn1Nb1Pd1,AlCrMnFeZnNbPd,0.6885,1.1611351369795742,0.9615085662435346,7.4991583059244515
25980,298501,298501,Al1Cr1Mn1Fe1Zn1Nb1Ag1,AlCrMnFeZnNbAg,0.7034,1.1791728711213965,1.0039002255239846,7.347760558990291
25985,298513,298513,Al1Cr1Mn1Fe1Zn1Mo1Tc1,AlCrMnFeZnMoTc,0.6446,1.158511368195041,0.973075146984476,7.638392774344262
25986,298514,298514,Al1Cr1Mn1Fe1Zn1Mo1Ru1,AlCrMnFeZnMoRu,0.7136,1.196636656951548,1.0023140990742627,7.738178709030926
25987,298516,298516,Al1Cr1Mn1Fe1Zn1Mo1Pd1,AlCrMnFeZnMoPd,0.7073,1.1031916979848408,0.9150715687447656,7.741940211783893
25988,298517,298517,Al1Cr1Mn1Fe1Zn1Mo1Ag1,AlCrMnFeZnMoAg,0.7191,1.1756219240361592,1.0134661059007972,7.58097857488557
26120,299789,299789,Al1Cr1Mn1Co1Ni1Cu1Zn1,AlCrMnCoNiCuZn,0.7906,1.0145150861272418,0.9136069089037288,7.033155261425389
26121,299792,299792,Al1Cr1Mn1Co1Ni1Cu1Nb1,AlCrMnCoNiCuNb,0.7713,1.0987793563126933,0.9179804937068909,7.313943123930884
26122,299794,299794,Al1Cr1Mn1Co1Ni1Cu1Tc1,AlCrMnCoNiCuTc,0.6568,1.078434779731289,0.9601867813266506,7.722145748603603
26123,299798,299798,Al1Cr1Mn1Co1Ni1Cu1Ag1,AlCrMnCoNiCuAg,0.7468,1.1030236430654428,0.9894700525732736,7.656573113151581
26125,299812,299812,Al1Cr1Mn1Co1Ni1Zn1Nb1,AlCrMnCoNiZnNb,0.7559,1.099818608904075,0.9446695342834168,7.086620554958332
26126,299813,299813,Al1Cr1Mn1Co1Ni1Zn1Mo1,AlCrMnCoNiZnMo,0.7755,1.0169414575012417,0.8701829735227911,7.330316390117646
26127,299814,299814,Al1Cr1Mn1Co1Ni1Zn1Tc1,AlCrMnCoNiZnTc,0.6442,1.097568347454608,0.99607758053013,7.470401111453361
26128,299815,299815,Al1Cr1Mn1Co1Ni1Zn1Ru1,AlCrMnCoNiZnRu,0.7277,1.060474677220699,0.9385357281925021,7.574969241004365
26129,299817,299817,Al1Cr1Mn1Co1Ni1Zn1Pd1,AlCrMnCoNiZnPd,0.7238,1.0072123478654738,0.8913397086072387,7.580886542351671
26130,299818,299818,Al1Cr1Mn1Co1Ni1Zn1Ag1,AlCrMnCoNiZnAg,0.7268,1.1001321155291317,1.00792715786014,7.414849573880124
26133,299867,299867,Al1Cr1Mn1Co1Ni1Nb1Mo1,AlCrMnCoNiNbMo,0.7681,1.1357285723868096,0.9199407629714872,7.591675734953271
26134,299868,299868,Al1Cr1Mn1Co1Ni1Nb1Tc1,AlCrMnCoNiNbTc,0.6394,1.1558814117574658,0.9789244103216116,7.731208139747368
26137,299872,299872,Al1Cr1Mn1Co1Ni1Nb1Ag1,AlCrMnCoNiNbAg,0.7108,1.1870796020961671,1.02715334635728,7.669519767885596
26166,300024,300024,Al1Cr1Mn1Co1Cu1Zn1Tc1,AlCrMnCoCuZnTc,0.6422,1.0114662304348736,0.9065359968169782,7.484707824661652
26167,300028,300028,Al1Cr1Mn1Co1Cu1Zn1Ag1,AlCrMnCoCuZnAg,0.7312,1.0022910128260059,0.907111886735948,7.429244900791665
26168,300077,300077,Al1Cr1Mn1Co1Cu1Nb1Mo1,AlCrMnCoCuNbMo,0.758,1.0408370904266933,0.8244714755955878,7.604256062510287
26169,300078,300078,Al1Cr1Mn1Co1Cu1Nb1Tc1,AlCrMnCoCuNbTc,0.6326,1.0594362455731183,0.8794753156594245,7.742649523211677
26172,300082,300082,Al1Cr1Mn1Co1Cu1Nb1Ag1,AlCrMnCoCuNbAg,0.7105,1.0798509614022298,0.9173916640122204,7.68118725987854
26186,300267,300267,Al1Cr1Mn1Co1Zn1Nb1Mo1,AlCrMnCoZnNbMo,0.7462,1.00996251289208,0.8219546523148465,7.37751619558648
26187,300269,300269,Al1Cr1Mn1Co1Zn1Nb1Ru1,AlCrMnCoZnNbRu,0.6889,1.0732513474313108,0.9049213291810512,7.605478513434649
26188,300272,300272,Al1Cr1Mn1Co1Zn1Nb1Ag1,AlCrMnCoZnNbAg,0.6916,1.0016019561670495,0.8605814773145538,7.455437781565557
26260,301617,301617,Al1Cr1Mn1Ni1Cu1Nb1Mo1,AlCrMnNiCuNbMo,0.7697,1.025699007756669,0.81294793663011,7.607987946199792
26261,301618,301618,Al1Cr1Mn1Ni1Cu1Nb1Tc1,AlCrMnNiCuNbTc,0.6404,1.0445928857570674,0.8680382473577373,7.746576509144048
26264,301622,301622,Al1Cr1Mn1Ni1Cu1Nb1Ag1,AlCrMnNiCuNbAg,0.7242,1.0652317912444036,0.9052208876621182,7.6849365914488335
26276,301809,301809,Al1Cr1Mn1Ni1Zn1Nb1Ru1,AlCrMnNiZnNbRu,0.6954,1.0580194828470508,0.8926069288351522,7.609154863853952
26342,303137,303137,Al1Cr1Mn1Cu1Zn1Nb1Mo1,AlCrMnCuZnNbMo,0.755,1.213683094815361,0.9748725557245717,7.394826287731756
26343,303138,303138,Al1Cr1Mn1Cu1Zn1Nb1Tc1,AlCrMnCuZnNbTc,0.6293,1.1969215908605888,0.9909778345226128,7.524693162597401
26344,303139,303139,Al1Cr1Mn1Cu1Zn1Nb1Ru1,AlCrMnCuZnNbRu,0.6946,1.1810499827105396,1.064100720762546,7.621286287195979
26345,303141,303141,Al1Cr1Mn1Cu1Zn1Nb1Pd1,AlCrMnCuZnNbPd,0.6915,1.1772901927442068,0.9720269949572552,7.626232460994035
26346,303142,303142,Al1Cr1Mn1Cu1Zn1Nb1Ag1,AlCrMnCuZnNbAg,0.7122,1.1952776385768726,1.0093753135562962,7.471873762873786
26351,303154,303154,Al1Cr1Mn1Cu1Zn1Mo1Tc1,AlCrMnCuZnMoTc,0.6395,1.1865283151300785,0.9985035015288944,7.7693728972950815
26354,303158,303158,Al1Cr1Mn1Cu1Zn1Mo1Ag1,AlCrMnCuZnMoAg,0.7268,1.2013500184478352,1.0312845258042358,7.708179171900496
26469,304754,304754,Al1Cr1Mn1Zn1Nb1Mo1Tc1,AlCrMnZnNbMoTc,0.6273,1.1690677272379209,0.9192272305253768,7.774846103815028
26472,304758,304758,Al1Cr1Mn1Zn1Nb1Mo1Ag1,AlCrMnZnNbMoAg,0.6961,1.1983606777572962,0.9826797499580868,7.717059396213682
26651,310415,310415,Al1Cr1Fe1Co1Ni1Cu1Zn1,AlCrFeCoNiCuZn,0.7967,1.06625494156314,0.9632954766299762,7.081464069082774
26652,310418,310418,Al1Cr1Fe1Co1Ni1Cu1Nb1,AlCrFeCoNiCuNb,0.7784,1.1660535744441842,0.9828287798785535,7.3620030214316685
26653,310419,310419,Al1Cr1Fe1Co1Ni1Cu1Mo1,AlCrFeCoNiCuMo,0.7969,1.0136488916836426,0.8381388190019899,7.623697745551838
26654,310420,310420,Al1Cr1Fe1Co1Ni1Cu1Tc1,AlCrFeCoNiCuTc,0.6644,1.1254708545492442,1.0050474785534456,7.774118639999998
26657,310424,310424,Al1Cr1Fe1Co1Ni1Cu1Ag1,AlCrFeCoNiCuAg,0.7577,1.1652943453955869,1.0502470791221632,7.706607883636363
26659,310438,310438,Al1Cr1Fe1Co1Ni1Zn1Nb1,AlCrFeCoNiZnNb,0.7594,1.1827584169022731,1.0276475953072028,7.132020068786609
26660,310439,310439,Al1Cr1Fe1Co1Ni1Zn1Mo1,AlCrFeCoNiZnMo,0.7805,1.0833702841284327,0.9357988010889426,7.377982038410309
26661,310440,310440,Al1Cr1Fe1Co1Ni1Zn1Tc1,AlCrFeCoNiZnTc,0.6483,1.1617468820174004,1.0602312016054334,7.519352154422656
26662,310441,310441,Al1Cr1Fe1Co1Ni1Zn1Ru1,AlCrFeCoNiZnRu,0.7334,1.1175593675336333,0.9941303870928051,7.624700962456138
26663,310443,310443,Al1Cr1Fe1Co1Ni1Zn1Pd1,AlCrFeCoNiZnPd,0.7309,1.07056247566709,0.9539457814578376,7.630051221841819
26664,310444,310444,Al1Cr1Fe1Co1Ni1Zn1Ag1,AlCrFeCoNiZnAg,0.7342,1.17824507102273,1.0870663822698314,7.462066945892289
26670,310493,310493,Al1Cr1Fe1Co1Ni1Nb1Mo1,AlCrFeCoNiNbMo,0.7741,1.21680753727342,1.0000199140055799,7.639039818310739
26671,310494,310494,Al1Cr1Fe1Co1Ni1Nb1Tc1,AlCrFeCoNiNbTc,0.6445,1.2347223084410366,1.0575509820989692,7.7798130927695555
26674,310498,310498,Al1Cr1Fe1Co1Ni1Nb1Ag1,AlCrFeCoNiNbAg,0.7193,1.2790186361508724,1.1201882984267983,7.71642595462564
26723,310648,310648,Al1Cr1Fe1Co1Cu1Zn1Nb1,AlCrFeCoCuZnNb,0.7567,1.0868319720747095,0.9304952094626892,7.148978596642485
26724,310649,310649,Al1Cr1Fe1Co1Cu1Zn1Mo1,AlCrFeCoCuZnMo,0.7754,1.0030436051705447,0.8552730545003248,7.39303663591489
26725,310650,310650,Al1Cr1Fe1Co1Cu1Zn1Tc1,AlCrFeCoCuZnTc,0.6466,1.0804624029093377,0.9765428542914832,7.533245348176912
26726,310651,310651,Al1Cr1Fe1Co1Cu1Zn1Ru1,AlCrFeCoCuZnRu,0.7285,1.0468271225640329,0.923710154432088,7.637655198436479
26727,310654,310654,Al1Cr1Fe1Co1Cu1Zn1Ag1,AlCrFeCoCuZnAg,0.7390000000000001,1.0851007134980333,0.9921299082857052,7.4760779892887
26729,310703,310703,Al1Cr1Fe1Co1Cu1Nb1Mo1,AlCrFeCoCuNbMo,0.7643,1.1266742898176931,0.910404019792834,7.651231762148759
26730,310704,310704,Al1Cr1Fe1Co1Cu1Nb1Tc1,AlCrFeCoCuNbTc,0.6381,1.1430550939591408,0.9639761378813664,7.790844341109946
26733,310708,310708,Al1Cr1Fe1Co1Cu1Nb1Ag1,AlCrFeCoCuNbAg,0.7193,1.176453966120618,1.0163366084561678,7.727711855447152
26762,310893,310893,Al1Cr1Fe1Co1Zn1Nb1Mo1,AlCrFeCoZnNbMo,0.7490000000000001,1.1102905313464555,0.9251944291012779,7.42199276023952
26763,310894,310894,Al1Cr1Fe1Co1Zn1Nb1Tc1,AlCrFeCoZnNbTc,0.623,1.0972838257294115,0.9392007274677976,7.553792462851366
26764,310895,310895,Al1Cr1Fe1Co1Zn1Nb1Ru1,AlCrFeCoZnNbRu,0.6924,1.1654683197373126,0.9990638177694404,7.651742365981688
26765,310897,310897,Al1Cr1Fe1Co1Zn1Nb1Pd1,AlCrFeCoZnNbPd,0.6871,1.0795326736502888,0.9193701973197288,7.656411213038229
26766,310898,310898,Al1Cr1Fe1Co1Zn1Nb1Ag1,AlCrFeCoZnNbAg,0.6968,1.1117865144404375,0.9762023622843604,7.4995214791355576
26774,310914,310914,Al1Cr1Fe1Co1Zn1Mo1Ag1,AlCrFeCoZnMoAg,0.7159,1.0874609114700784,0.9601054723682524,7.739378608016111
26916,312188,312188,Al1Cr1Fe1Ni1Cu1Zn1Nb1,AlCrFeNiCuZnNb,0.7699,1.0712709760253414,0.917751453481318,7.152265299543567
26917,312190,312190,Al1Cr1Fe1Ni1Cu1Zn1Tc1,AlCrFeNiCuZnTc,0.6551,1.0650553356352417,0.963415470489714,7.537081901468681
26918,312191,312191,Al1Cr1Fe1Ni1Cu1Zn1Ru1,AlCrFeNiCuZnRu,0.7377,1.031073063312178,0.9102430212538836,7.641630261695651
26919,312194,312194,Al1Cr1Fe1Ni1Cu1Zn1Ag1,AlCrFeNiCuZnAg,0.7533,1.0701872263208585,0.9786499721884802,7.479738178806281
26921,312243,312243,Al1Cr1Fe1Ni1Cu1Nb1Mo1,AlCrFeNiCuNbMo,0.7769,1.1098137009889208,0.8970560750739583,7.655027661592552
26922,312244,312244,Al1Cr1Fe1Ni1Cu1Nb1Tc1,AlCrFeNiCuNbTc,0.6467,1.126524367357178,0.9507370103276148,7.79483831106918
26925,312248,312248,Al1Cr1Fe1Ni1Cu1Nb1Ag1,AlCrFeNiCuNbAg,0.7338,1.1599902866436438,1.0021311025733284,7.731523772899285
26952,312433,312433,Al1Cr1Fe1Ni1Zn1Nb1Mo1,AlCrFeNiZnNbMo,0.7596,1.0943798709509307,0.9123216526861024,7.425430718041957
26953,312434,312434,Al1Cr1Fe1Ni1Zn1Nb1Tc1,AlCrFeNiZnNbTc,0.6296,1.0821673805783811,0.927087916861076,7.55740905744939
26954,312435,312435,Al1Cr1Fe1Ni1Zn1Nb1Ru1,AlCrFeNiZnNbRu,0.6997,1.1484161505366957,0.984792580631388,7.65548080321792
26955,312437,312437,Al1Cr1Fe1Ni1Zn1Nb1Pd1,AlCrFeNiZnNbPd,0.6970000000000001,1.0642416340548886,0.9068153683056058,7.660112939335345
26956,312438,312438,Al1Cr1Fe1Ni1Zn1Nb1Ag1,AlCrFeNiZnNbAg,0.7093,1.0969878318755888,0.9633560695664054,7.502981581868237
26963,312454,312454,Al1Cr1Fe1Ni1Zn1Mo1Ag1,AlCrFeNiZnMoAg,0.7277,1.0725354963383578,0.9469376941767802,7.743167702379031
27109,313763,313763,Al1Cr1Fe1Cu1Zn1Nb1Mo1,AlCrFeCuZnNbMo,0.759,1.2330004394306389,1.0071568493128318,7.439019117584158
27110,313764,313764,Al1Cr1Fe1Cu1Zn1Nb1Tc1,AlCrFeCuZnNbTc,0.6324,1.2152192618287845,1.019949567293159,7.569983258535606
27111,313765,313765,Al1Cr1Fe1Cu1Zn1Nb1Ru1,AlCrFeCuZnNbRu,0.6993,1.2992661764782776,1.1102809682458374,7.667240473017152
27112,313767,313767,Al1Cr1Fe1Cu1Zn1Nb1Pd1,AlCrFeCuZnNbPd,0.6975,1.1965583951390375,1.0012076369387417,7.6717019049500985
27113,313768,313768,Al1Cr1Fe1Cu1Zn1Nb1Ag1,AlCrFeCuZnNbAg,0.7185,1.2229758928859542,1.053475559385775,7.5156778058089655
27121,313784,313784,Al1Cr1Fe1Cu1Zn1Mo1Ag1,AlCrFeCuZnMoAg,0.7346,1.210346683733507,1.053020279462222,7.7540214992607375
27279,315384,315384,Al1Cr1Fe1Zn1Nb1Mo1Ag1,AlCrFeZnNbMoAg,0.7014,1.23943359934547,1.046096660053078,7.760261362897459
27521,321043,321043,Al1Cr1Co1Ni1Cu1Zn1Nb1,AlCrCoNiCuZnNb,0.7633,1.1202345938866267,0.9669969444826134,7.26574036167364
27522,321044,321044,Al1Cr1Co1Ni1Cu1Zn1Mo1,AlCrCoNiCuZnMo,0.7833,1.028937499071552,0.8837143738256681,7.515293101783028
