AtomicWeight,BoilingPoint,BulkModulus,el_neg,CovalentRadius,CrustAbundance,Density,FusionHeat,MeltingPoint,MolarVolume,NeutronCrossSection,SpecificHeat,ThermalConductivity,Valence,VaporizationHeat,TM_sim,label
90.2491,2491,87.5,1.97,132.5,7.40E-07,7906.5,21.55,950.04,19.9,32.9,278.2,245,2.5,294.5,0.498246608,0
32.1915,1287,31,1.155,158.5,0.0395,1644,8.62,746,33.11461794,0.2465,825.5,180,2,141.5,0.844104924,0
111.0985225,2464.5,82,1.395,164,0.0005515,8268,16.55,1371.5,21.4,89.15,323.5,11.35,3.5,252.5,0.496588196,0
114.71575,4005,135,1.465,164,9.67E-05,9710,24.15,2071.5,18.05,54.53,316.5,27,4.5,541.5,0.449296676,0
139.567925,4178.5,251.5,1.71,167,1.45E-05,13536,21.2,2279.5,23.5,8.14,214,52,4.5,505,0.432529552,0
81.4031225,2111.5,110,1.74,142,0.00055004,8980,12.25,1103.89,14.65,38.45,357,218.85,2.5,237.5,0.518365559,0
68.019,3061.5,123.5,1.58,165,0.02500055,5915,22.27,1732.5,29.25,1.515,441,169.5,4,377.5,0.588046929,0
176.733,4232,207,1.57,170,1.50E-06,15043,26.45,2341.5,22.65,127.5,152.5,31.5,5,495,0.35579377,0
133.697925,3974,75.5,1.26,182.5,1.62E-05,8891,18.45,1879.5,27.65,52.64,221,20,3.5,505,0.631162005,0
174.053825,2519.5,37.5,1.73,174.5,9.30E-06,8990,5.835,629.23,32.85,5.7855,160,24,4,254,0.356683858,0
101.9141,3400.5,165,2.045,149.5,5.90E-07,10385,23.65,1792.39,16.3,33.1,243,284.5,3.5,427.5,0.593004934,0
49.3857,2198.5,98.5,1.455,150,0.025045,5229,12.87,1148.5,26.95,2.465,538,145.5,2,266.5,0.570765274,0
134.1645,3509,132,1.72,167.5,1.50E-06,10718,22.8,1915.5,22.1,83.8,203,67.5,4.5,432.5,0.386425478,0
109.9341825,2380.5,80,1.39,165.5,0.0005506,8132.5,15.1,1360,21.7,38.65,322,11.85,3.5,242.5,0.405984511,0
225.6,2489.5,58.5,1.805,166.5,5.00E-06,15578,3.795,483.73,25.42697857,0.9355,128.5,135,3.5,235.5,0.39944581,0
83.2808,2537.5,140,1.92,134.5,4.50E-05,9699,14.25,1208.39,14,34.05,340,260.5,1.5,316.5,0.662072703,0
117.581,2654.5,123.5,1.64,156,0.025000019,11500,14.27,1305.15,29.2,5.215,382,135.5,4,322.5,0.283046414,0
142.9845,2735,51,1.6,164,2.60E-06,8188,13.45,864.465,28.8,82.81,192.5,41,3.5,287.5,0.470010886,0
130.44516,3669.5,135,1.695,173,1.15E-06,9537.5,26.5,2048.5,23.35,33.3,208,77.5,4.5,432.5,0.426864685,0
164.48,1668,44,2.19,142.5,5.10E-06,9018.5,12.235,479.045,30.3,2.7855,167,29.5,4.5,122.5,0.764825961,0
149.0491,3587,281,2.065,144.5,4.04E-08,16545,21.15,1997.39,15.55,39.3,182.5,258.5,3.5,442.5,0.47494847,0
80.919,1535.5,29.5,1.525,157.5,0.0250001,4123.5,14.12,736.315,36.6,2.915,419,112,3.5,111,0.633274904,0
174.10344,4163,122,1.37,179.5,2.35E-06,12858,27.95,2257,24.35,92.75,154,36,4,510.5,0.534232416,0
141.82016,2651,49,1.595,165.5,1.70E-06,8052.5,12,852.965,29.1,32.31,191,41.5,3.5,277.5,0.414511408,0
126.077956,2289.5,51.5,1.845,158,1.80E-05,7162.5,10.385,934.23,27.7,13.6855,347,25.5,3.5,248,0.536167348,0
157.5341,1955.5,73,2.13,145.5,5.04E-06,10915,8.035,644.62,23.75,31.8855,181,232.5,2.5,216.5,0.494215141,0
42.516956,2157,37,1.18,173,0.025013,2267.5,12.27,1191.5,34,13.815,599,108,2.5,236.5,0.699346022,0
107.563,3077.5,77,1.39,174.5,0.0033015,6786.5,19.3,1582.5,24.1,85.55,344,18.5,3.5,355,0.488184902,0
100.1429,1380,21.75,1.3,181,3.01E-05,4421,2.725,97.955,59.4,97.19,298.5,70,2,150.5,0.24669777,0
117.64275,2324.5,73,2.115,128.5,0.135005,6835,27.485,870.73,25.2,0.1685,418.5,92.5,4,268.5,0.480665257,0
151.4761,2993.5,165,2.105,140.5,5.80E-08,15970,15.65,1365.04,16.25,36.8,184,250.5,3.5,372.5,0.695581506,0
43.9725,2385.5,63.5,1.27,168,0.0283,3028.5,13.62,1255,30.3,3.265,575.5,111,3,290,0.647218907,0
109.10025,3137.5,102,1.435,171,9.65E-05,7588,21.35,1703.5,22.2,85.03,328.5,23,4,369,0.280880735,0
166.562325,3859,174.5,1.665,172,4.30E-06,14620,16.45,1698.5,24.75,218.2,162,81.5,5,445,0.348220372,0
178.78,1776,42,1.75,172,8.00E-06,9346.5,6.635,699.73,32.2,2950.0855,161.5,24,3.5,176.5,0.473580487,0
147.0376,3879,235,1.915,148,4.08E-08,15755,22.15,2073.89,15.9,76.8,186,239,4,480,0.355696286,0
45.50975,2445.5,88.5,1.315,164.5,0.025095,3830,15.67,1376,28.4,2.745,560,115.5,3.5,304,0.361741875,0
175.5495,4211.5,177,1.8,175.5,2.05E-06,14158,27.45,2459.5,23.25,91.7,150,92.5,4.5,542.5,0.354737724,0
84.8780225,2066.5,80.5,1.665,140.5,0.00055008,7390,8.23,701.3,19.15,103.65,356,44.85,3.5,225,0.315928454,0
162.955,2175.5,52,2.145,142.5,6.10E-06,9325,5.885,279.695,28.7,0.3955,172,51,4,234,0.656814306,0
105.38685,2928.5,240,2.105,143.5,3.99E-08,11470,16.5,1462.89,15.4,104.3,237.5,290,3.5,375,0.586493828,0
64.491925,2414.5,29,1.11,183,0.0250145,3011,9.97,1184,38,0.855,464.5,108.5,2.5,267.5,0.615774986,0
129.2415,3638.5,67.55,1.285,182,6.65E-05,7788.5,20.45,1676,26.95,82.592,223,19,3.5,432.5,0.582356243,0
103.86219,3408,105.5,1.69,153,8.58E-06,7940,15.03,1316.8,22.05,97.575,249,68,4,460,0.29353099,0
219.61885,3284.5,50,1.815,176,8.00E-06,11532,7.735,1038.73,31.63828904,3.7855,122.5,44.5,4,354,0.522728748,0
114.8141,1874.5,71,1.99,142,1.40E-07,8593.5,15.5,796.205,23.65,34.5,221,227,3,161,0.552689378,0
132.1875,1147,25.15,1.445,171,9.75E-07,6947,7.8,571.535,34.85,3510,206,55,2.5,137.5,0.471117562,0
103.9045,2194,89.15,1.515,165,0.0315009,6559,11.55,1180,29.95,2286.28,315.5,46.5,3,261,0.50534982,0
71.45175,2486,70.5,1.84,126.5,0.13500008,4820,26.73,785.3,23.05,97.083,471.5,116,3.5,294.5,0.27984452,0
136.29,1328,58,1.99,134,4.40E-05,9240,6.06,373.495,22.8,0.6355,257.5,77.5,3,148.5,0.823384299,0
67.97685,2531,100,1.915,128,0.13500004,6410,30.75,1187.89,18.55,31.883,472.5,290,2.5,307,0.566138385,0
84.128,1814,106,1.76,138,0.031500075,8262,10.05,929.535,16.7,1226.28,339.5,87.5,2.5,223.5,0.574143048,0
145.434735,2495.5,18.15,1.15,202.5,1.79E-05,5695,7.8,870.5,42.8,2289.49,188.5,13.5,3,287.5,0.604027706,0
116.764,2337,49.5,1.87,140.5,1.18E-06,7310,5.13,194.265,26.55,97.31,225,74.5,3.5,260,0.290250365,0
161.452,3069.8,136.4,1.832,158.2,3.78E-09,15140.2,11.148,1188.94,17.00158286,4.82,196,136.6,3.6,345.2,0.268939246,0
113.2891,2382,79,1.945,142,1.14E-06,8900,9.15,596.855,22.05,32.11,226,248.5,2.5,272.5,0.708547804,0
91.067,1485.5,41.5,1.75,133,9.58E-06,7277,5.945,175.415,20.6,1226.45,300.5,62.5,2.5,178,0.560861679,0
123.962,3083,119.15,1.68,176,1.45E-06,7762,22.65,1722.5,31.8,2286.3,216.5,76.5,4.5,387.5,0.472835166,0
147.88294,3765,120.5,1.64,156,9.30E-07,11980,19.63,1586.8,22.1,107.25,186.5,69.5,4,483,0.300508708,0
59.4193,2925.2,132,2.02,122.2,0.162000003,6207.2,36.8,1470.36,17.88,2.8596,522,118.4,4,367.4,0.427243742,0
145.8541,3858.5,205,2.145,153.5,5.90E-07,14870,23.15,2191.89,16.5,41,183.5,300,3.5,527.5,0.380922678,0
113.6145,1419.5,41.5,1.735,143,1.55E-07,7980,4.78,238.835,23.85,1322,231.5,89,2.5,165,0.283429501,0
127.43475,2611,194.15,1.74,170,9.00E-07,8847,15.5,1393,30.9,2357.5,211,82,4.5,335,0.427981842,0
82.87975,2739.5,100.5,1.705,147.5,9.51E-05,6710,13.03,1033.3,19.95,99.53,361,56.5,4,341.5,0.234966071,0
185.385346,3541.4,132,1.708,173.2,1.08E-06,16239.2,15.08,1302.96,18.33348837,7.302,165.6,44.6,5.2,404,0.233693005,0
82.1542693,2194.5,42.8,1.25,168,0.04067,3105,9.35,693.66,40.8,0.7665,554.5,126.5,2.5,216.5,0.605216157,0
104.1855,2703,136,1.925,149,6.25E-07,9465,21.15,1472.035,18.55,1226.3,240.5,117.5,4,350,0.541664272,0
166.45594,3492.5,104.15,1.35,184,1.75E-06,10947,22.65,1919.5,33.1,2295.25,161,35.5,4,455.5,0.500410312,0
90.099,1489.5,55.5,1.715,132,3.91E-05,7225,5.305,288.065,20.65,97.55,310.5,101,2.5,174.5,0.316881337,0
123.95275,3347.5,206.5,1.705,170.5,3.50E-10,9857,14.7,1532,23.42928052,4272.5,214,82.5,4.5,392.5,0.249243377,0
17.9968603,2494.5,103,1.59,108.5,0.04050095,2274,9.325,973.66,12.345,0.1211,1362,212.5,2.5,295,0.577500234,0
67.70038464,825,24.15,1.31,155,0.011500075,4809,4.45,209.395,30.55,1225.265,730,118,1.5,98.85,0.542328733,0
101.45275,2467,84.15,1.415,175.5,9.59E-05,5677,16.05,1366,30.95,2287.53,335.5,22.5,4,314,0.280199891,0
142.56169,4586,245,1.9,152.5,8.50E-06,15585,26.4,2471.5,16.1,213.075,198,102,5.5,625,0.510613402,0
123.035,3575,126.5,1.665,172.5,5.00E-10,9817,16.7,1717,23.37928052,4201.3,213,67.5,4.5,435,0.226903246,0
117.9809693,2041.5,53.5,1.815,134.5,0.040500013,6240,10.8,465.81,26.05,0.1335,513,121.5,4,226.5,0.634984065,0
159.8055,1258,44,2.01,145,5.08E-06,9995,5.535,324.265,26,1225.0855,178.5,65.5,3,139,0.891023202,0
167.902,3541,159.15,1.78,180,1.45E-06,12247,22.15,2122,32,2294.2,157,92,4.5,487.5,0.268008707,0
146.6435,4289,270,2.2,143.5,7.00E-10,17485,25.85,2400,13.9,213.8,184.5,135,6,570,0.818976556,0
97.97075,3203.5,96.5,1.38,176,9.50E-05,6687,15.25,1505,23.47928052,4202.53,338.5,23,4,371.5,0.214373196,0
33.5297693,2001.5,46.5,1.305,148.5,0.0655,2125,9.62,751.16,29.8,0.3315,767.5,217.5,2.5,224,0.685752302,0
98.9394,727.5,22.25,1.255,182,3.01E-05,5091,4.245,180.19,57.15,1225.19,297,77,1.5,85.5,0.483578687,0
117.1675,3732,140,1.565,153.5,0.03150165,10592,19.65,1885.5,17.05,53.28,296.5,51,3.5,488.5,0.609709511,0
186.58244,4943,260,1.85,155.5,8.50E-07,19625,31,2741.5,16.15,222.75,135.5,103.5,5.5,648,0.595665087,0
192.453825,3260,50,1.205,195,4.30E-06,13228,4.86,785.5,27.87697857,6.55,161.5,124,3.5,311.5,0.355138406,0
69.6962693,1643,59,1.65,132.5,0.040500075,5675,8.5,490.695,19.1,1225.1165,567,165.5,2.5,196.5,0.503357404,0
115.5605,1684.5,50,1.825,141.5,1.18E-06,7980,6.65,276.5,24.3,1225.31,223.5,81.5,3,195,0.553399861,0
62.784,2532.5,105.5,1.82,127,0.0315095,6889,9.695,783.88,15.7,2.73,410,54,3,301.5,0.658527771,0
23.01965,1050.5,7.05,0.9,165.5,0.0075085,695.5,2.665,121.96,48.7,36.55,2163.5,92.5,1,111.95,0.369660522,0
160.927765,4374,114.5,1.315,186.5,5.15E-06,11645,21.45,1974,26.7,15.95,166.5,35,4.5,533,0.480885352,0
39.4888193,2595,118,1.635,130,0.04057,4945,15.6,1283.66,14.35,1.6665,676,164.5,4.5,316,0.739368762,0
158.39715,1120,42.5,1.655,144.5,3.45E-07,10250,5.25,312.535,25.15,1226.7,179.5,71,2.5,132.5,0.571726439,0
31.393,2101.5,90.5,1.405,130,0.0315085,4204.5,8.4,859.27,16.65,36.78,2009.5,82,2,247,0.483188977,0
31.70165,924.5,24.05,1.065,172,0.022,1297,5.515,356.69,49.56461794,1.0815,888.5,130,1.5,102.45,0.459100488,0
94.387325,3288.5,69.5,1.335,181.5,0.0033043,5573.5,12.8,1299.5,26.45,8.75,356.5,17.5,4,377.5,0.360014144,0
48.3522693,2361.5,58.5,1.71,121.5,0.0405095,4302,8.145,345.04,18.1,1.5665,637.5,132,3,274.5,0.679130214,0
81.67625,2087,101,1.66,148.5,9.51E-05,7380,14.55,1115.535,17.7,1227.53,359.5,63.5,3.5,276.5,0.323742323,0
97.375235,3162.5,99,1.465,169.5,0.031517,7010,10.05,1228.5,24.65,5.77,322,46,3,373.5,0.648956611,0
67.52915,2699,116.55,1.49,178.5,0.00750055,5568,19.165,1343.19,45.7,2.35,504,119.5,3.5,338.45,0.433496006,0
189.46828,3608.5,64.5,1.255,199.5,5.20E-06,12845,10.45,1033,28.02790698,9.485,154.5,20,5,375,0.417908532,0
49.8057693,2669.5,75.5,1.81,120.5,0.0405007,4011.5,21.25,799.31,19.65,1.2165,612.7,147.5,3.5,313.5,0.577047413,0
88.8955,837,56,1.67,133,3.91E-05,7895,6.825,370.3,18.4,1225.55,309,108,2,109.5,0.818694364,0
40.075,1975.5,107.5,1.57,136.5,0.046,4806,11.25,1094,17.51461794,1.3115,734.5,119.5,2.5,237.5,0.763638354,0
31.04403464,821,4.7,0.875,184.5,0.019,912,2.465,80.55,57.7,1.315,993.5,120,1,87.3,0.480648328,0
95.924575,3348.5,94.5,1.38,178,9.93E-05,6375,14.85,1420.5,24.55,8.23,341,22,4.5,391.5,0.308117149,0
70.8997693,2295.5,58.5,1.695,131.5,0.04050008,5005,6.98,408.46,21.35,97.1165,568.5,158.5,3,261.5,0.356313408,0
99.5245975,3143.5,101,1.5,165,4.50E-05,7794.5,10.85,1146.5,22.9,18.9,306.5,55.5,4,362.5,0.741259047,0
79.914,3927.8,206,2.028,145.2,0.02520066,9317.6,27.12,2189,14.02,2.584,330.2,115,4.8,498.8,0.767847282,0
66.00234,2751.5,86.55,1.21,183.5,0.0075085,4713,14.565,1270.19,46.95,1.625,511,77,3,383.45,0.44852342,0
162.373825,4422.5,169.5,1.745,182.5,4.85E-06,12945,20.95,2176.5,25.6,14.9,162.5,91.5,5,565,0.320544646,0
59.9439593,3631.5,123,1.605,142.5,0.0405085,5635,18.75,1568.66,17.3,0.6915,584.5,144.5,4,491.5,0.750802457,0
96.05605,3015.5,91,1.39,171.5,1.00E-04,6939.5,13,1352.5,23.45,1.85,320,52.5,5,344.5,0.699423862,0
74.37569,3802.5,170,1.715,148,0.0315085,8222,20.3,2007.5,14.9,1.855,357,66.5,4,518.5,0.685563404,0
110.02309,3108.5,101.55,1.16,186.5,0.00750085,8753,19.165,1540.19,47,11.3,448.5,78.5,3,406.45,0.475581705,0
103.745,3556.5,200,2.2,142.5,3.65E-09,12196.5,21.2,1944.45,14.15,4.75,239,95.5,5,480,0.864080403,0
117.0907693,2134,61,1.97,133.5,0.040505,7020,7.735,493.89,23.5,0.202,515.5,135,3.5,235.5,0.5685482,0
97.9805,3110.5,96,1.475,168,0.03153,7281.5,9.65,1168,23.3,1.58,320.5,45,3.5,348.5,0.739821056,0
88.8025,2224,106,1.94,135.5,0.0315001,7285.5,16.75,1084.315,21,3.98,328,51.5,4,207,0.672545394,0
43.48265,2023,56.55,1.18,181.5,0.0108,2681.5,10.515,865.69,46.75,4.1,638.5,61,2.5,250.95,0.417513142,0
145.13,4259,245,2.28,150.5,5.53E-07,15636.5,25.85,2488.45,15.3,12.65,186,120.5,5,590,0.318130812,0
52.9707693,1602,42.15,2.08,120.5,0.040500025,3759.5,8.05,440.66,21.9,5.9665,612.6,117.76,4.5,159.5,0.49687915,0
159.303,3981.5,66,1.21,189.5,3.17E-05,9999.5,15.5,1515.5,28.55,52.3,168,17,4,490,0.65397889,0
72.375425,3103,105.5,1.525,161,0.0315145,6173,12.6,1532,22.4,1.92,373.5,48,3,363.5,0.5595409,0
45.0199,2083,81.55,1.225,178,0.007595,3483,12.565,986.69,44.85,3.58,623,65.5,3,264.95,0.42703134,0
190.6455,4710.5,300,2.09,143.5,1.98E-08,21235,26.5,2477.15,15.05,50,135,59.5,6.5,597.5,0.360556788,0
27.5335193,2709.5,88,1.755,116,0.1755,2515,30.45,1037.16,18.3,0.1995,807,192.5,3.5,326,0.803681051,0
127.467,2716,31.5,1.45,173,3.01E-05,6999.5,4.38,477.3,30.45,97.3,212.5,46.5,3.5,290,0.213262421,0
60.6125,1884,120,1.74,127,0.031539,7507,10.575,978.765,13.5,1.83,418.5,99.5,2.5,233,0.776707491,0
52.23915,833,36.55,1.235,162.5,0.007539,3998,4.84,241.455,45.55,1.6,572.5,110,1.5,97.95,0.390326706,0
141.352,2603.5,135.5,1.615,165.5,0.000180019,12040,14,1272.65,35.35,5.6,216.5,53,4,313.5,0.301235194,0
72.8457693,2560.5,67,1.785,130,0.0405011,5005,8.85,446.125,21.8,0.4265,560.5,151,3.5,291.5,0.760524536,0
166.1665,3894,171,1.66,172.5,3.00E-05,14644.5,15.75,1632,24.5,212.8,161.5,80.5,5,455,0.555876005,0
106.5475,3055.5,104,1.515,164,0.0315026,7887.5,11.9,1425.5,22.45,24501.28,344.5,45,3,326,0.628161019,0
65.16115,2584,47.1,1.075,189,0.007565,3683.5,11.665,959.19,49.6,1.142,517.5,61.5,2.5,328.45,0.456175812,0
130.232,2366,150,1.965,129,3.90E-05,14295,13.675,1093.915,15.3,5.55,260.5,95.5,4,304.5,0.417448329,0
57.3007693,1950.5,58.5,1.28,158,0.04068,2665,9.35,718.66,35.95,0.7165,602,135,2.5,215,0.629426664,0
73.5285,2351,16.5,1.05,166,3.85E-05,3612,4.25,489.27,28.15,35.8,1881,48,2.5,248.5,0.448139937,0
110.38766,2780.5,105,1.53,162,0.0315006,8334.5,15.4,1506,21.5,33.28,307,47.5,3,306,0.402201071,0
72.923235,2403,19.5,1.04,167.5,2.55E-05,3340.5,4.65,549.77,29.5,39.99,1882.5,49,2,273.5,0.513417235,0
197.18,2516.5,54.5,1.225,192.5,3.00E-06,13584.5,5.66,856,27.22697857,2950.85,163,124,3,234,0.494212993,0
37.76352123,2918.6,113.8,1.619,135.4,0.0446355,4234.5,16.145,1222.676,15.34,2.40515,717.25,143.2,3.9,365,0.4215573,0
97.5270225,2710.5,71,1.335,171.5,0.00058,7079.5,9.35,1022,23.5,6.95,335.5,9.35,4,285,0.759344735,0
85.3315,2466.5,105.5,1.805,137,0.03150008,7592,8.53,847.3,18.95,98.28,341,80.5,3,288.5,0.321653657,0
96.9217575,2762.5,74,1.325,173,0.000567,6808,9.75,1082.5,24.85,11.14,337,10.35,3.5,310,0.681255043,0
212.47394,4344,135.5,1.39,178.5,8.50E-07,18233,19.41,1828.5,19.27697857,11.1,135,146,4,514.5,0.348240632,0
105.4107693,4037,193,1.985,141.5,0.04050055,10975,22.85,2041.16,16.25,9.3165,518,202.5,4.5,546.5,0.497996849,0
118.038,3999.5,126,1.64,179,3.06E-05,8484.5,20.75,1710.5,25.15,1.6,221.5,75,5,475,0.69005361,0
115.4059,3131.5,109,1.55,159.5,0.031500285,8857.5,17.9,1600.5,20.65,43.78,301.5,47.5,3,381,0.349934431,0
117.432735,4051.5,129,1.63,180.5,1.76E-05,8213,21.15,1771,26.5,5.79,223,76,4.5,500,0.631639364,0
145.9335,3258.5,90.5,1.41,173.5,0.0033,12161.5,10.76,1154,19.02697857,3.9,325,128.5,3.5,359,0.29554588,0
100.0177693,1857.5,53.5,1.355,154,0.0405014,4635,9.2,739.66,30.2,17.6165,529,137,3,226.5,0.439793516,0
192.058,3295,46.5,1.2,195.5,3.00E-05,13252.5,4.16,719,27.62697857,1.15,161,123,3.5,321.5,0.405748109,0
39.41738464,1872,88.15,1.38,149,0.043,4421,8.2,817.86,25.65,1.545,839.5,109.5,2,222.35,0.64653909,0
115.905925,4104,99,1.35,185.5,2.55E-05,7358,16.55,1698,27.75,5.065,230,33.5,4,545,0.629045195,0
147.47075,3318.5,115.5,1.455,170,9.50E-05,12963,12.81,1275,17.12697857,3.38,309.5,133,4,373,0.302788823,0
93.6663,690.5,32,1.935,131.5,1.12E-06,7188.5,17,569.035,21.65,1227.1,279,73,3.5,66.2,0.481440994,0
160.53194,4409,111,1.31,187,3.09E-05,11669.5,20.75,1907.5,26.45,10.55,166,34,4.5,543,0.606235488,0
98.376325,3075.5,99.5,1.48,167.5,0.0315043,7257,10.35,1234.5,23.55,6.98,321,46,3.5,338.5,0.397710583,0
159.926675,4461,114,1.3,188.5,1.79E-05,11398,21.15,1968,27.8,14.74,167.5,35,4,568,0.593036706,0
133.20784,3073,101.25,1.16,195,3.09E-05,9091,19.095,1528.155,55.4,10.44,252,57.5,3,403.5,0.413689482,0
69.2338,1588,81,2.04,125.5,3.51E-05,7343.5,20.4,950.81,16.75,3.99,356.2,225,3.5,166.2,0.421872437,0
93.9915,3323.5,66,1.33,182,0.00333,5598,12.1,1233,26.2,3.35,356,16.5,4,387.5,0.69122427,0
149.9225,3045.5,120.5,1.555,159.5,0.0315,13845,8.31,1089,16.12697857,2.13,289.5,157,3,320,0.392473989,0
93.386235,3375.5,69,1.32,183.5,0.003317,5326.5,12.5,1293.5,27.55,7.54,357.5,17.5,3.5,412.5,0.587341998,0
66.6674,1987.5,56.25,1.18,190,0.00333,3019.5,10.445,853.655,55.15,3.24,442,40,2.5,248,0.368404906,0
85.4408,2626.5,126,2.17,136.5,1.60E-06,8003.5,31.85,1720,18.6,3.4,289.5,94.5,5.5,316.2,0.385496039,0
189.072455,3643.5,61,1.25,200,3.09E-05,12869.5,9.75,966.5,27.77790698,4.085,154,19,5,385,0.4058487,0
50.400456,2845.5,113.5,1.595,151,0.031513,5429.5,14.9,1539.5,18.4,14.88,508,47.5,3,332.5,0.640570292,0
94.923485,3435.5,94,1.365,180,0.000112,6128,14.55,1414.5,25.65,7.02,342,22,4,426.5,0.356582883,0
144.92555,1080.5,22.75,1.22,182.5,3.03E-05,6691,3.195,171.655,60.7,1.89,246.5,52,2,118,0.601995019,0
141.0608,1181.5,34,2.255,132.5,6.05E-06,8533.5,16.235,572.23,26.05,2.1855,227.5,42.5,4.5,105.2,0.464670714,0
95.52875,3383.5,91,1.375,178.5,0.000125,6399.5,14.15,1354,24.3,2.83,340.5,21,4.5,401.5,0.348189655,0
65.091,1990.6,105.32,2.118,127.2,0.03780002,6652,10.44,1011.2,17.96,6.216,397.88,47.608,4.2,218.6,0.582375144,0
161.372735,4509.5,169,1.73,184.5,1.76E-05,12698,20.65,2170.5,26.7,13.69,163.5,91.5,4.5,600,0.354503188,0
68.20465,2047.5,81.25,1.225,186.5,0.000125,3821,12.495,974.655,53.25,2.72,426.5,44.5,3,262,0.395412934,0
90.6708,1788.5,101,2.19,129,1.05E-06,8875,22.2,1185.95,18.2,5.55,284,60.5,4.5,206.2,0.274107755,0
161.978,4457.5,166,1.74,183,3.06E-05,12969.5,20.25,2110,25.35,9.5,162,90.5,5,575,0.372536461,0
103.1025,2332,104,1.5,165,0.031503,7613.5,11.15,1305,22.9,2951.28,322.5,46,3,261,0.583787895,0
14.96538464,1112.5,8.65,0.955,147,0.0115085,751.5,2.8,139.13,30.5,35.765,2400,112.5,1,122.35,0.776131721,0
75.4239,797.5,36.25,1.235,171,6.90E-05,4336,4.77,229.42,53.95,0.74,376,89,1.5,95,0.480492228,0
101.2608,801,43.5,2.14,128.5,1.05E-06,5983.5,22.6,633.255,27.85,4.8,264.5,26.5,5.5,40.2,0.340092749,0
110.7165975,2747,110.5,1.55,159,1.81E-05,8725.5,13.65,1453.5,21.3,493.6,294,55.5,3.5,327.5,0.611250907,0
107.385175,3045.5,104.35,1.515,163,0.031500465,8046.5,12.3,1447,21.95,12.78,315.5,45,3,321,0.440751356,0
73.924325,2316,20,1.055,165.5,1.28E-05,3587.5,4.95,555.77,28.4,41.2,1881.5,49,2.5,238.5,0.358391637,0
153.9835,3591.5,206,1.975,145,1.01E-07,13858.5,26.35,1908.315,22.45,47.7,172,36,6,386,0.355704175,0
153.47965,2717,38,1.74,162.5,4.05E-06,8725.5,19.2,1283.5,27.28828904,5.8,223,52,4.5,281.2,0.350337931,0
113.0960975,2897.5,112,1.56,157.5,1.65E-05,8983,18.05,1496,20.8,101.1,294.5,57.5,3.5,330,0.47278662,0
118.39644,4159.5,185,1.665,151,0.03150085,12262,24.9,2277.5,14.95,11.53,294.5,68,4,541.5,0.633729134,0
30.9395225,1701.5,65.5,1.265,133.5,0.0005585,4002.5,8.1,713.27,16.85,42.15,2024.5,46.35,2.5,183.5,0.507911355,0
115.581456,4213,213.5,1.63,160.5,1.30E-05,12002.5,24.5,2363.5,19.85,58.6,352,32,5,511.5,0.458562113,0
70.1508,760.5,46,1.915,120.5,4.01E-05,6433.5,17.525,618.265,18.45,2.65,358,85,3.5,75.7,0.446240318,0
108.0915975,3088.5,109,1.54,161,1.76E-05,8400.5,13.1,1404,22.05,24518.6,330.5,55.5,3.5,340,0.637197692,0
143.94135,3840.5,112,1.565,169,0.031503,9799,12.25,1644,22.33828904,4.98,283.5,66.5,3.5,438.5,0.401314842,0
51.4505,2990.5,120.5,1.57,141,9.05E-06,5407.5,19.5,1401.77,18.5,36.8,1910.5,112,3.5,373.5,0.469247771,0
172.566175,4413,204.35,1.55,172.5,4.66E-07,14619.5,21.9,2271,23.4,56.5,159.5,29.5,5,500,0.346128233,0
202.9734845,2210,125.5,2.28,142,1.41E-08,14540,11.7,667.74,26.25,49.367,125.55,164,5,245,0.637079891,0
98.9193325,3195.5,104,1.49,166.5,3.20E-05,7523,11.25,1207,24.25,23.09,308,56.5,3.5,387.5,0.670086345,0
112.389605,2405.5,107.5,1.54,161,0.031500225,8597,15.3,1541.5,20.95,53.78,304.5,48,3,298.5,0.289785611,0
32.8172,2127.5,95.5,1.445,126,5.35E-05,4721.5,10.1,817.77,16.2,37.75,2007.5,88,1.5,262.5,0.49968804,0
209.12235,5208,212,1.6,178.5,3.00E-06,16372,21.85,2468,23.78828904,48.7,127.5,51,5.5,617.5,0.394122043,0
127.949882,2891.5,200,2.21,131,1.50E-05,14100,14.35,1279.59,14,67.95,275.05,210,4.5,352.5,0.592746063,0
116.9499975,3164.5,114,1.575,156.5,1.53E-05,9370.5,19.1,1579,20.25,61.1,287.5,58,3.5,395,0.383911321,0
146.936955,3394,135,1.605,164,0.0315009,13462,13.9,1336.5,16.27790698,5.065,282.5,53,4.5,383.5,0.439415401,0
93.94444,3400,105.5,1.24,149,9.35E-06,8592.5,19.5,1598.77,19.8,45.75,1855,71,3,441.5,0.441678684,0
212.117955,4761.5,235,1.64,173.5,9.01E-07,20035,23.5,2160.5,17.72790698,48.785,126.5,37.5,6.5,562.5,0.456603882,0
124.4813345,2763.5,190,2.1,137.5,7.00E-05,13245,16.5,1485.59,14.55,50.9,288.55,207,5.5,334.5,0.476177575,0
101.5875975,3013.5,106,1.51,163.5,3.15E-05,7955,11.65,1258,22.6,43.1,305.5,58.5,3.5,330,0.583095345,0
114.4495,2028.5,100.5,1.465,159.5,0.0315014,7222,10.75,1178.5,27.8,18.78,301.5,59,3,253.5,0.467045571,0
27.404,2314.5,60.5,1.26,144,0.0033085,2521,10.85,924.27,19.55,38.55,2045,53.5,2.5,286,0.469466769,0
